"Point Number","Latitude (deg)","Longitude (deg)","Altitude (km)","Area (km^2)","Latitude Span (deg)","Longitude Span (deg)"
400,-29.109850,296.538462,0.000000,50667.439490,2.031233,2.307692
401,-27.078617,291.923077,0.000000,51645.729820,2.031233,2.307692
402,-27.078617,294.230769,0.000000,51645.729820,2.031233,2.307692
403,-27.078617,296.538462,0.000000,51645.729820,2.031233,2.307692
404,-31.141083,298.846154,0.000000,49625.426373,2.031233,2.307692
405,-31.141083,301.153846,0.000000,49625.426373,2.031233,2.307692
406,-31.141083,303.461538,0.000000,49625.426373,2.031233,2.307692
407,-29.109850,298.846154,0.000000,50667.439490,2.031233,2.307692
408,-29.109850,301.153846,0.000000,50667.439490,2.031233,2.307692
409,-29.109850,303.461538,0.000000,50667.439490,2.031233,2.307692
410,-27.078617,298.846154,0.000000,51645.729820,2.031233,2.307692
411,-27.078617,301.153846,0.000000,51645.729820,2.031233,2.307692
412,-27.078617,303.461538,0.000000,51645.729820,2.031233,2.307692
413,-31.141083,305.769231,0.000000,49625.426373,2.031233,2.307692
414,-31.141083,308.076923,0.000000,49625.426373,2.031233,2.307692
415,-29.109850,305.769231,0.000000,50667.439490,2.031233,2.307692
416,-29.109850,308.076923,0.000000,50667.439490,2.031233,2.307692
417,-29.109850,310.384615,0.000000,50667.439490,2.031233,2.307692
418,-27.078617,305.769231,0.000000,51645.729820,2.031233,2.307692
419,-27.078617,308.076923,0.000000,51645.729820,2.031233,2.307692
420,-27.078617,310.384615,0.000000,51645.729820,2.031233,2.307692
421,-25.047383,16.363636,0.000000,49692.112784,2.031233,2.181818
422,-25.047383,18.545455,0.000000,49692.112784,2.031233,2.181818
423,-23.016150,16.363636,0.000000,50492.849006,2.031233,2.181818
424,-23.016150,18.545455,0.000000,50492.849006,2.031233,2.181818
425,-20.984917,14.181818,0.000000,51229.799923,2.031233,2.181818
426,-20.984917,16.363636,0.000000,51229.799923,2.031233,2.181818
427,-20.984917,18.545455,0.000000,51229.799923,2.031233,2.181818
428,-25.047383,20.727273,0.000000,49692.112784,2.031233,2.181818
429,-25.047383,22.909091,0.000000,49692.112784,2.031233,2.181818
430,-25.047383,25.090909,0.000000,49692.112784,2.031233,2.181818
431,-23.016150,20.727273,0.000000,50492.849006,2.031233,2.181818
432,-23.016150,22.909091,0.000000,50492.849006,2.031233,2.181818
433,-23.016150,25.090909,0.000000,50492.849006,2.031233,2.181818
434,-20.984917,20.727273,0.000000,51229.799923,2.031233,2.181818
435,-20.984917,22.909091,0.000000,51229.799923,2.031233,2.181818
436,-20.984917,25.090909,0.000000,51229.799923,2.031233,2.181818
437,-25.047383,27.272727,0.000000,49692.112784,2.031233,2.181818
438,-25.047383,29.454545,0.000000,49692.112784,2.031233,2.181818
439,-25.047383,31.636364,0.000000,49692.112784,2.031233,2.181818
440,-23.016150,27.272727,0.000000,50492.849006,2.031233,2.181818
441,-23.016150,29.454545,0.000000,50492.849006,2.031233,2.181818
442,-23.016150,31.636364,0.000000,50492.849006,2.031233,2.181818
443,-20.984917,27.272727,0.000000,51229.799923,2.031233,2.181818
444,-20.984917,29.454545,0.000000,51229.799923,2.031233,2.181818
445,-20.984917,31.636364,0.000000,51229.799923,2.031233,2.181818
446,-25.047383,33.818182,0.000000,49692.112784,2.031233,2.181818
447,-23.016150,33.818182,0.000000,50492.849006,2.031233,2.181818
448,-20.984917,33.818182,0.000000,51229.799923,2.031233,2.181818
449,-25.047383,44.727273,0.000000,49692.112784,2.031233,2.181818
450,-23.016150,44.727273,0.000000,50492.849006,2.031233,2.181818
451,-20.984917,44.727273,0.000000,51229.799923,2.031233,2.181818
452,-25.047383,46.909091,0.000000,49692.112784,2.031233,2.181818
453,-23.016150,46.909091,0.000000,50492.849006,2.031233,2.181818
454,-20.984917,46.909091,0.000000,51229.799923,2.031233,2.181818
455,-20.984917,55.636364,0.000000,51229.799923,2.031233,2.181818
456,-25.047383,114.545455,0.000000,49692.112784,2.031233,2.181818
457,-25.047383,116.727273,0.000000,49692.112784,2.031233,2.181818
458,-23.016150,114.545455,0.000000,50492.849006,2.031233,2.181818
459,-23.016150,116.727273,0.000000,50492.849006,2.031233,2.181818
460,-20.984917,116.727273,0.000000,51229.799923,2.031233,2.181818
461,-25.047383,118.909091,0.000000,49692.112784,2.031233,2.181818
462,-25.047383,121.090909,0.000000,49692.112784,2.031233,2.181818
463,-25.047383,123.272727,0.000000,49692.112784,2.031233,2.181818
464,-23.016150,118.909091,0.000000,50492.849006,2.031233,2.181818
465,-23.016150,121.090909,0.000000,50492.849006,2.031233,2.181818
466,-23.016150,123.272727,0.000000,50492.849006,2.031233,2.181818
467,-20.984917,118.909091,0.000000,51229.799923,2.031233,2.181818
468,-20.984917,121.090909,0.000000,51229.799923,2.031233,2.181818
469,-20.984917,123.272727,0.000000,51229.799923,2.031233,2.181818
470,-25.047383,125.454545,0.000000,49692.112784,2.031233,2.181818
471,-25.047383,127.636364,0.000000,49692.112784,2.031233,2.181818
472,-25.047383,129.818182,0.000000,49692.112784,2.031233,2.181818
473,-23.016150,125.454545,0.000000,50492.849006,2.031233,2.181818
474,-23.016150,127.636364,0.000000,50492.849006,2.031233,2.181818
475,-23.016150,129.818182,0.000000,50492.849006,2.031233,2.181818
476,-20.984917,125.454545,0.000000,51229.799923,2.031233,2.181818
477,-20.984917,127.636364,0.000000,51229.799923,2.031233,2.181818
478,-20.984917,129.818182,0.000000,51229.799923,2.031233,2.181818
479,-25.047383,132.000000,0.000000,49692.112784,2.031233,2.181818
480,-25.047383,134.181818,0.000000,49692.112784,2.031233,2.181818
481,-25.047383,136.363636,0.000000,49692.112784,2.031233,2.181818
482,-23.016150,132.000000,0.000000,50492.849006,2.031233,2.181818
483,-23.016150,134.181818,0.000000,50492.849006,2.031233,2.181818
484,-23.016150,136.363636,0.000000,50492.849006,2.031233,2.181818
485,-20.984917,132.000000,0.000000,51229.799923,2.031233,2.181818
486,-20.984917,134.181818,0.000000,51229.799923,2.031233,2.181818
487,-20.984917,136.363636,0.000000,51229.799923,2.031233,2.181818
488,-25.047383,138.545455,0.000000,49692.112784,2.031233,2.181818
489,-25.047383,140.727273,0.000000,49692.112784,2.031233,2.181818
490,-25.047383,142.909091,0.000000,49692.112784,2.031233,2.181818
491,-23.016150,138.545455,0.000000,50492.849006,2.031233,2.181818
492,-23.016150,140.727273,0.000000,50492.849006,2.031233,2.181818
493,-23.016150,142.909091,0.000000,50492.849006,2.031233,2.181818
494,-20.984917,138.545455,0.000000,51229.799923,2.031233,2.181818
495,-20.984917,140.727273,0.000000,51229.799923,2.031233,2.181818
496,-20.984917,142.909091,0.000000,51229.799923,2.031233,2.181818
497,-25.047383,145.090909,0.000000,49692.112784,2.031233,2.181818
498,-25.047383,147.272727,0.000000,49692.112784,2.031233,2.181818
499,-25.047383,149.454545,0.000000,49692.112784,2.031233,2.181818
500,-23.016150,145.090909,0.000000,50492.849006,2.031233,2.181818
501,-23.016150,147.272727,0.000000,50492.849006,2.031233,2.181818
502,-23.016150,149.454545,0.000000,50492.849006,2.031233,2.181818
503,-20.984917,145.090909,0.000000,51229.799923,2.031233,2.181818
504,-20.984917,147.272727,0.000000,51229.799923,2.031233,2.181818
505,-25.047383,151.636364,0.000000,49692.112784,2.031233,2.181818
506,-20.984917,164.727273,0.000000,51229.799923,2.031233,2.181818
507,-25.047383,291.272727,0.000000,49692.112784,2.031233,2.181818
508,-25.047383,293.454545,0.000000,49692.112784,2.031233,2.181818
509,-23.016150,291.272727,0.000000,50492.849006,2.031233,2.181818
510,-23.016150,293.454545,0.000000,50492.849006,2.031233,2.181818
511,-20.984917,291.272727,0.000000,51229.799923,2.031233,2.181818
512,-20.984917,293.454545,0.000000,51229.799923,2.031233,2.181818
513,-25.047383,295.636364,0.000000,49692.112784,2.031233,2.181818
514,-25.047383,297.818182,0.000000,49692.112784,2.031233,2.181818
515,-25.047383,300.000000,0.000000,49692.112784,2.031233,2.181818
516,-23.016150,295.636364,0.000000,50492.849006,2.031233,2.181818
517,-23.016150,297.818182,0.000000,50492.849006,2.031233,2.181818
518,-23.016150,300.000000,0.000000,50492.849006,2.031233,2.181818
519,-20.984917,295.636364,0.000000,51229.799923,2.031233,2.181818
520,-20.984917,297.818182,0.000000,51229.799923,2.031233,2.181818
521,-20.984917,300.000000,0.000000,51229.799923,2.031233,2.181818
522,-25.047383,302.181818,0.000000,49692.112784,2.031233,2.181818
523,-25.047383,304.363636,0.000000,49692.112784,2.031233,2.181818
524,-25.047383,306.545455,0.000000,49692.112784,2.031233,2.181818
525,-23.016150,302.181818,0.000000,50492.849006,2.031233,2.181818
526,-23.016150,304.363636,0.000000,50492.849006,2.031233,2.181818
527,-23.016150,306.545455,0.000000,50492.849006,2.031233,2.181818
528,-20.984917,302.181818,0.000000,51229.799923,2.031233,2.181818
529,-20.984917,304.363636,0.000000,51229.799923,2.031233,2.181818
530,-20.984917,306.545455,0.000000,51229.799923,2.031233,2.181818
531,-25.047383,308.727273,0.000000,49692.112784,2.031233,2.181818
532,-25.047383,310.909091,0.000000,49692.112784,2.031233,2.181818
533,-23.016150,308.727273,0.000000,50492.849006,2.031233,2.181818
534,-23.016150,310.909091,0.000000,50492.849006,2.031233,2.181818
535,-23.016150,313.090909,0.000000,50492.849006,2.031233,2.181818
536,-20.984917,308.727273,0.000000,51229.799923,2.031233,2.181818
537,-20.984917,310.909091,0.000000,51229.799923,2.031233,2.181818
538,-20.984917,313.090909,0.000000,51229.799923,2.031233,2.181818
539,-23.016150,315.272727,0.000000,50492.849006,2.031233,2.181818
540,-20.984917,315.272727,0.000000,51229.799923,2.031233,2.181818
541,-20.984917,317.454545,0.000000,51229.799923,2.031233,2.181818
542,-18.953683,13.684211,0.000000,50080.829643,2.031233,2.105263
543,-18.953683,15.789474,0.000000,50080.829643,2.031233,2.105263
544,-18.953683,17.894737,0.000000,50080.829643,2.031233,2.105263
545,-16.922450,13.684211,0.000000,50665.973746,2.031233,2.105263
546,-16.922450,15.789474,0.000000,50665.973746,2.031233,2.105263
547,-16.922450,17.894737,0.000000,50665.973746,2.031233,2.105263
548,-14.891217,13.684211,0.000000,51186.884569,2.031233,2.105263
549,-14.891217,15.789474,0.000000,51186.884569,2.031233,2.105263
550,-14.891217,17.894737,0.000000,51186.884569,2.031233,2.105263
551,-18.953683,20.000000,0.000000,50080.829643,2.031233,2.105263
552,-18.953683,22.105263,0.000000,50080.829643,2.031233,2.105263
553,-18.953683,24.210526,0.000000,50080.829643,2.031233,2.105263
554,-16.922450,20.000000,0.000000,50665.973746,2.031233,2.105263
555,-16.922450,22.105263,0.000000,50665.973746,2.031233,2.105263
556,-16.922450,24.210526,0.000000,50665.973746,2.031233,2.105263
557,-14.891217,20.000000,0.000000,51186.884569,2.031233,2.105263
558,-14.891217,22.105263,0.000000,51186.884569,2.031233,2.105263
559,-14.891217,24.210526,0.000000,51186.884569,2.031233,2.105263
560,-18.953683,26.315789,0.000000,50080.829643,2.031233,2.105263
561,-18.953683,28.421053,0.000000,50080.829643,2.031233,2.105263
562,-18.953683,30.526316,0.000000,50080.829643,2.031233,2.105263
563,-16.922450,26.315789,0.000000,50665.973746,2.031233,2.105263
564,-16.922450,28.421053,0.000000,50665.973746,2.031233,2.105263
565,-16.922450,30.526316,0.000000,50665.973746,2.031233,2.105263
566,-14.891217,26.315789,0.000000,51186.884569,2.031233,2.105263
567,-14.891217,28.421053,0.000000,51186.884569,2.031233,2.105263
568,-14.891217,30.526316,0.000000,51186.884569,2.031233,2.105263
569,-18.953683,32.631579,0.000000,50080.829643,2.031233,2.105263
570,-18.953683,34.736842,0.000000,50080.829643,2.031233,2.105263
571,-16.922450,32.631579,0.000000,50665.973746,2.031233,2.105263
572,-16.922450,34.736842,0.000000,50665.973746,2.031233,2.105263
573,-16.922450,36.842105,0.000000,50665.973746,2.031233,2.105263
574,-14.891217,32.631579,0.000000,51186.884569,2.031233,2.105263
575,-14.891217,34.736842,0.000000,51186.884569,2.031233,2.105263
576,-14.891217,36.842105,0.000000,51186.884569,2.031233,2.105263
577,-16.922450,38.947368,0.000000,50665.973746,2.031233,2.105263
578,-14.891217,38.947368,0.000000,51186.884569,2.031233,2.105263
579,-18.953683,45.263158,0.000000,50080.829643,2.031233,2.105263
580,-18.953683,47.368421,0.000000,50080.829643,2.031233,2.105263
581,-16.922450,45.263158,0.000000,50665.973746,2.031233,2.105263
582,-16.922450,47.368421,0.000000,50665.973746,2.031233,2.105263
583,-16.922450,49.473684,0.000000,50665.973746,2.031233,2.105263
584,-14.891217,47.368421,0.000000,51186.884569,2.031233,2.105263
585,-14.891217,49.473684,0.000000,51186.884569,2.031233,2.105263
586,-18.953683,123.157895,0.000000,50080.829643,2.031233,2.105263
587,-18.953683,125.263158,0.000000,50080.829643,2.031233,2.105263
588,-16.922450,123.157895,0.000000,50665.973746,2.031233,2.105263
589,-16.922450,125.263158,0.000000,50665.973746,2.031233,2.105263
590,-14.891217,125.263158,0.000000,51186.884569,2.031233,2.105263
591,-18.953683,127.368421,0.000000,50080.829643,2.031233,2.105263
592,-18.953683,129.473684,0.000000,50080.829643,2.031233,2.105263
593,-18.953683,131.578947,0.000000,50080.829643,2.031233,2.105263
594,-16.922450,127.368421,0.000000,50665.973746,2.031233,2.105263
595,-16.922450,129.473684,0.000000,50665.973746,2.031233,2.105263
596,-16.922450,131.578947,0.000000,50665.973746,2.031233,2.105263
597,-14.891217,127.368421,0.000000,51186.884569,2.031233,2.105263
598,-14.891217,131.578947,0.000000,51186.884569,2.031233,2.105263
599,-18.953683,133.684211,0.000000,50080.829643,2.031233,2.105263
600,-18.953683,135.789474,0.000000,50080.829643,2.031233,2.105263
601,-18.953683,137.894737,0.000000,50080.829643,2.031233,2.105263
602,-16.922450,133.684211,0.000000,50665.973746,2.031233,2.105263
603,-16.922450,135.789474,0.000000,50665.973746,2.031233,2.105263
604,-16.922450,137.894737,0.000000,50665.973746,2.031233,2.105263
605,-14.891217,133.684211,0.000000,51186.884569,2.031233,2.105263
606,-18.953683,140.000000,0.000000,50080.829643,2.031233,2.105263
607,-18.953683,142.105263,0.000000,50080.829643,2.031233,2.105263
608,-18.953683,144.210526,0.000000,50080.829643,2.031233,2.105263
609,-16.922450,142.105263,0.000000,50665.973746,2.031233,2.105263
610,-16.922450,144.210526,0.000000,50665.973746,2.031233,2.105263
611,-14.891217,142.105263,0.000000,51186.884569,2.031233,2.105263
612,-14.891217,144.210526,0.000000,51186.884569,2.031233,2.105263
613,-18.953683,146.315789,0.000000,50080.829643,2.031233,2.105263
614,-16.922450,180.000000,0.000000,50665.973746,2.031233,2.105263
615,-16.922450,289.473684,0.000000,50665.973746,2.031233,2.105263
616,-14.891217,285.263158,0.000000,51186.884569,2.031233,2.105263
617,-14.891217,287.368421,0.000000,51186.884569,2.031233,2.105263
618,-14.891217,289.473684,0.000000,51186.884569,2.031233,2.105263
619,-18.953683,291.578947,0.000000,50080.829643,2.031233,2.105263
620,-18.953683,293.684211,0.000000,50080.829643,2.031233,2.105263
621,-18.953683,295.789474,0.000000,50080.829643,2.031233,2.105263
622,-16.922450,291.578947,0.000000,50665.973746,2.031233,2.105263
623,-16.922450,293.684211,0.000000,50665.973746,2.031233,2.105263
624,-16.922450,295.789474,0.000000,50665.973746,2.031233,2.105263
625,-14.891217,291.578947,0.000000,51186.884569,2.031233,2.105263
626,-14.891217,293.684211,0.000000,51186.884569,2.031233,2.105263
627,-14.891217,295.789474,0.000000,51186.884569,2.031233,2.105263
628,-18.953683,297.894737,0.000000,50080.829643,2.031233,2.105263
629,-18.953683,300.000000,0.000000,50080.829643,2.031233,2.105263
630,-18.953683,302.105263,0.000000,50080.829643,2.031233,2.105263
631,-16.922450,297.894737,0.000000,50665.973746,2.031233,2.105263
632,-16.922450,300.000000,0.000000,50665.973746,2.031233,2.105263
633,-16.922450,302.105263,0.000000,50665.973746,2.031233,2.105263
634,-14.891217,297.894737,0.000000,51186.884569,2.031233,2.105263
635,-14.891217,300.000000,0.000000,51186.884569,2.031233,2.105263
636,-14.891217,302.105263,0.000000,51186.884569,2.031233,2.105263
637,-18.953683,304.210526,0.000000,50080.829643,2.031233,2.105263
638,-18.953683,306.315789,0.000000,50080.829643,2.031233,2.105263
639,-18.953683,308.421053,0.000000,50080.829643,2.031233,2.105263
640,-16.922450,304.210526,0.000000,50665.973746,2.031233,2.105263
641,-16.922450,306.315789,0.000000,50665.973746,2.031233,2.105263
642,-16.922450,308.421053,0.000000,50665.973746,2.031233,2.105263
643,-14.891217,304.210526,0.000000,51186.884569,2.031233,2.105263
644,-14.891217,306.315789,0.000000,51186.884569,2.031233,2.105263
645,-14.891217,308.421053,0.000000,51186.884569,2.031233,2.105263
646,-18.953683,310.526316,0.000000,50080.829643,2.031233,2.105263
647,-18.953683,312.631579,0.000000,50080.829643,2.031233,2.105263
648,-18.953683,314.736842,0.000000,50080.829643,2.031233,2.105263
649,-16.922450,310.526316,0.000000,50665.973746,2.031233,2.105263
650,-16.922450,312.631579,0.000000,50665.973746,2.031233,2.105263
651,-16.922450,314.736842,0.000000,50665.973746,2.031233,2.105263
652,-14.891217,310.526316,0.000000,51186.884569,2.031233,2.105263
653,-14.891217,312.631579,0.000000,51186.884569,2.031233,2.105263
654,-14.891217,314.736842,0.000000,51186.884569,2.031233,2.105263
655,-18.953683,316.842105,0.000000,50080.829643,2.031233,2.105263
656,-18.953683,318.947368,0.000000,50080.829643,2.031233,2.105263
657,-16.922450,316.842105,0.000000,50665.973746,2.031233,2.105263
658,-16.922450,318.947368,0.000000,50665.973746,2.031233,2.105263
659,-14.891217,316.842105,0.000000,51186.884569,2.031233,2.105263
660,-14.891217,318.947368,0.000000,51186.884569,2.031233,2.105263
661,-12.859983,13.220339,0.000000,49892.233664,2.031233,2.033898
662,-12.859983,15.254237,0.000000,49892.233664,2.031233,2.033898
663,-12.859983,17.288136,0.000000,49892.233664,2.031233,2.033898
664,-10.828750,15.254237,0.000000,50269.362783,2.031233,2.033898
665,-10.828750,17.288136,0.000000,50269.362783,2.031233,2.033898
666,-8.797517,15.254237,0.000000,50582.596962,2.031233,2.033898
667,-8.797517,17.288136,0.000000,50582.596962,2.031233,2.033898
668,-12.859983,19.322034,0.000000,49892.233664,2.031233,2.033898
669,-12.859983,21.355932,0.000000,49892.233664,2.031233,2.033898
670,-12.859983,23.389831,0.000000,49892.233664,2.031233,2.033898
671,-10.828750,19.322034,0.000000,50269.362783,2.031233,2.033898
672,-10.828750,21.355932,0.000000,50269.362783,2.031233,2.033898
673,-10.828750,23.389831,0.000000,50269.362783,2.031233,2.033898
674,-8.797517,19.322034,0.000000,50582.596962,2.031233,2.033898
675,-8.797517,21.355932,0.000000,50582.596962,2.031233,2.033898
676,-8.797517,23.389831,0.000000,50582.596962,2.031233,2.033898
677,-12.859983,25.423729,0.000000,49892.233664,2.031233,2.033898
678,-12.859983,27.457627,0.000000,49892.233664,2.031233,2.033898
679,-12.859983,29.491525,0.000000,49892.233664,2.031233,2.033898
680,-10.828750,25.423729,0.000000,50269.362783,2.031233,2.033898
681,-10.828750,27.457627,0.000000,50269.362783,2.031233,2.033898
682,-10.828750,29.491525,0.000000,50269.362783,2.031233,2.033898
683,-8.797517,25.423729,0.000000,50582.596962,2.031233,2.033898
684,-8.797517,27.457627,0.000000,50582.596962,2.031233,2.033898
